N_internal_boundary  2700
main point / neighbor point / shared face
    654      754     2200
    655      656     2201
    655      665     2202
    655      755     2203
    656      657     2204
    656      666     2205
    656      756     2206
    657      658     2207
    657      667     2208
    657      757     2209
    658      659     2210
    658      668     2211
    658      758     2212
    659      669     2214
    659      759     2215
    660      661     2216
    660      670     2218
    660      760     2219
    661      662     2220
    661      671     2221
    661      761     2222
    662      663     2223
    662      672     2224
    662      762     2225
    663      664     2226
    663      673     2227
    663      763     2228
    664      665     2229
    664      674     2230
    664      764     2231
    665      666     2232
    665      675     2233
    665      765     2234
    666      667     2235
    666      676     2236
    666      766     2237
    667      668     2238
    667      677     2239
    667      767     2240
    668      669     2241
    668      678     2242
    668      768     2243
    669      679     2245
    669      769     2246
    670      671     2247
    670      680     2249
    670      770     2250
    671      672     2251
    671      681     2252
    671      771     2253
    672      673     2254
    672      682     2255
    672      772     2256
    673      674     2257
    673      683     2258
    673      773     2259
    674      675     2260
    674      684     2261
    674      774     2262
    675      676     2263
    675      685     2264
    675      775     2265
    676      677     2266
    676      686     2267
    676      776     2268
    677      678     2269
    677      687     2270
    677      777     2271
    678      679     2272
    678      688     2273
    678      778     2274
    679      689     2276
    679      779     2277
    680      681     2278
    680      690     2280
    680      780     2281
    681      682     2282
    681      691     2283
    681      781     2284
    682      683     2285
    682      692     2286
    682      782     2287
    683      684     2288
    683      693     2289
    683      783     2290
    684      685     2291
    684      694     2292
    684      784     2293
    685      686     2294
    685      695     2295
    685      785     2296
    686      687     2297
    686      696     2298
    686      786     2299
    687      688     2300
    687      697     2301
    687      787     2302
    688      689     2303
    688      698     2304
    688      788     2305
    689      699     2307
    689      789     2308
    690      691     2309
    690      790     2312
    691      692     2313
    691      791     2315
    692      693     2316
    692      792     2318
    693      694     2319
    693      793     2321
    694      695     2322
    694      794     2324
    695      696     2325
    695      795     2327
    696      697     2328
    696      796     2330
    697      698     2331
    697      797     2333
    698      699     2334
    698      798     2336
    699      799     2339
    700      701     2340
    700      710     2343
    700      800     2344
    701      702     2345
    701      711     2347
    701      801     2348
    702      703     2349
    702      712     2351
    702      802     2352
    703      704     2353
    703      713     2355
    703      803     2356
    704      705     2357
    704      714     2359
    704      804     2360
    705      706     2361
    705      715     2363
    705      805     2364
    706      707     2365
    706      716     2367
    706      806     2368
    707      708     2369
    707      717     2371
    707      807     2372
    708      709     2373
    708      718     2375
    708      808     2376
    709      719     2379
    709      809     2380
    710      711     2381
    710      720     2383
    710      810     2384
    711      712     2385
    711      721     2386
    711      811     2387
    712      713     2388
    712      722     2389
    712      812     2390
    713      714     2391
    713      723     2392
    713      813     2393
    714      715     2394
    714      724     2395
    714      814     2396
    715      716     2397
    715      725     2398
    715      815     2399
    716      717     2400
    716      726     2401
    716      816     2402
    717      718     2403
    717      727     2404
    717      817     2405
    718      719     2406
    718      728     2407
    718      818     2408
    719      729     2410
    719      819     2411
    720      721     2412
    720      730     2414
    720      820     2415
    721      722     2416
    721      731     2417
    721      821     2418
    722      723     2419
    722      732     2420
    722      822     2421
    723      724     2422
    723      733     2423
    723      823     2424
    724      725     2425
    724      734     2426
    724      824     2427
    725      726     2428
    725      735     2429
    725      825     2430
    726      727     2431
    726      736     2432
    726      826     2433
    727      728     2434
    727      737     2435
    727      827     2436
    728      729     2437
    728      738     2438
    728      828     2439
    729      739     2441
    729      829     2442
    730      731     2443
    730      740     2445
    730      830     2446
    731      732     2447
    731      741     2448
    731      831     2449
    732      733     2450
    732      742     2451
    732      832     2452
    733      734     2453
    733      743     2454
    733      833     2455
    734      735     2456
    734      744     2457
    734      834     2458
    735      736     2459
    735      745     2460
    735      835     2461
    736      737     2462
    736      746     2463
    736      836     2464
    737      738     2465
    737      747     2466
    737      837     2467
    738      739     2468
    738      748     2469
    738      838     2470
    739      749     2472
    739      839     2473
    740      741     2474
    740      750     2476
    740      840     2477
    741      742     2478
    741      751     2479
    741      841     2480
    742      743     2481
    742      752     2482
    742      842     2483
    743      744     2484
    743      753     2485
    743      843     2486
    744      745     2487
    744      754     2488
    744      844     2489
    745      746     2490
    745      755     2491
    745      845     2492
    746      747     2493
    746      756     2494
    746      846     2495
    747      748     2496
    747      757     2497
    747      847     2498
    748      749     2499
    748      758     2500
    748      848     2501
    749      759     2503
    749      849     2504
    750      751     2505
    750      760     2507
    750      850     2508
    751      752     2509
    751      761     2510
    751      851     2511
    752      753     2512
    752      762     2513
    752      852     2514
    753      754     2515
    753      763     2516
    753      853     2517
    754      755     2518
    754      764     2519
    754      854     2520
    755      756     2521
    755      765     2522
    755      855     2523
    756      757     2524
    756      766     2525
    756      856     2526
    757      758     2527
    757      767     2528
    757      857     2529
    758      759     2530
    758      768     2531
    758      858     2532
    759      769     2534
    759      859     2535
    760      761     2536
    760      770     2538
    760      860     2539
    761      762     2540
    761      771     2541
    761      861     2542
    762      763     2543
    762      772     2544
    762      862     2545
    763      764     2546
    763      773     2547
    763      863     2548
    764      765     2549
    764      774     2550
    764      864     2551
    765      766     2552
    765      775     2553
    765      865     2554
    766      767     2555
    766      776     2556
    766      866     2557
    767      768     2558
    767      777     2559
    767      867     2560
    768      769     2561
    768      778     2562
    768      868     2563
    769      779     2565
    769      869     2566
    770      771     2567
    770      780     2569
    770      870     2570
    771      772     2571
    771      781     2572
    771      871     2573
    772      773     2574
    772      782     2575
    772      872     2576
    773      774     2577
    773      783     2578
    773      873     2579
    774      775     2580
    774      784     2581
    774      874     2582
    775      776     2583
    775      785     2584
    775      875     2585
    776      777     2586
    776      786     2587
    776      876     2588
    777      778     2589
    777      787     2590
    777      877     2591
    778      779     2592
    778      788     2593
    778      878     2594
    779      789     2596
    779      879     2597
    780      781     2598
    780      790     2600
    780      880     2601
    781      782     2602
    781      791     2603
    781      881     2604
    782      783     2605
    782      792     2606
    782      882     2607
    783      784     2608
    783      793     2609
    783      883     2610
    784      785     2611
    784      794     2612
    784      884     2613
    785      786     2614
    785      795     2615
    785      885     2616
    786      787     2617
    786      796     2618
    786      886     2619
    787      788     2620
    787      797     2621
    787      887     2622
    788      789     2623
    788      798     2624
    788      888     2625
    789      799     2627
    789      889     2628
    790      791     2629
    790      890     2632
    791      792     2633
    791      891     2635
    792      793     2636
    792      892     2638
    793      794     2639
    793      893     2641
    794      795     2642
    794      894     2644
    795      796     2645
    795      895     2647
    796      797     2648
    796      896     2650
    797      798     2651
    797      897     2653
    798      799     2654
    798      898     2656
    799      899     2659
    800      801     2660
    800      810     2663
    800      900     2664
    801      802     2665
    801      811     2667
    801      901     2668
    802      803     2669
    802      812     2671
    802      902     2672
    803      804     2673
    803      813     2675
    803      903     2676
    804      805     2677
    804      814     2679
    804      904     2680
    805      806     2681
    805      815     2683
    805      905     2684
    806      807     2685
    806      816     2687
    806      906     2688
    807      808     2689
    807      817     2691
    807      907     2692
    808      809     2693
    808      818     2695
    808      908     2696
    809      819     2699
    809      909     2700
    810      811     2701
    810      820     2703
    810      910     2704
    811      812     2705
    811      821     2706
    811      911     2707
    812      813     2708
    812      822     2709
    812      912     2710
    813      814     2711
    813      823     2712
    813      913     2713
    814      815     2714
    814      824     2715
    814      914     2716
    815      816     2717
    815      825     2718
    815      915     2719
    816      817     2720
    816      826     2721
    816      916     2722
    817      818     2723
    817      827     2724
    817      917     2725
    818      819     2726
    818      828     2727
    818      918     2728
    819      829     2730
    819      919     2731
    820      821     2732
    820      830     2734
    820      920     2735
    821      822     2736
    821      831     2737
    821      921     2738
    822      823     2739
    822      832     2740
    822      922     2741
    823      824     2742
    823      833     2743
    823      923     2744
    824      825     2745
    824      834     2746
    824      924     2747
    825      826     2748
    825      835     2749
    825      925     2750
    826      827     2751
    826      836     2752
    826      926     2753
    827      828     2754
    827      837     2755
    827      927     2756
    828      829     2757
    828      838     2758
    828      928     2759
    829      839     2761
    829      929     2762
    830      831     2763
    830      840     2765
    830      930     2766
    831      832     2767
    831      841     2768
    831      931     2769
    832      833     2770
    832      842     2771
    832      932     2772
    833      834     2773
    833      843     2774
    833      933     2775
    834      835     2776
    834      844     2777
    834      934     2778
    835      836     2779
    835      845     2780
    835      935     2781
    836      837     2782
    836      846     2783
    836      936     2784
    837      838     2785
    837      847     2786
    837      937     2787
    838      839     2788
    838      848     2789
    838      938     2790
    839      849     2792
    839      939     2793
    840      841     2794
    840      850     2796
    840      940     2797
    841      842     2798
    841      851     2799
    841      941     2800
    842      843     2801
    842      852     2802
    842      942     2803
    843      844     2804
    843      853     2805
    843      943     2806
    844      845     2807
    844      854     2808
    844      944     2809
    845      846     2810
    845      855     2811
    845      945     2812
    846      847     2813
    846      856     2814
    846      946     2815
    847      848     2816
    847      857     2817
    847      947     2818
    848      849     2819
    848      858     2820
    848      948     2821
    849      859     2823
    849      949     2824
    850      851     2825
    850      860     2827
    850      950     2828
    851      852     2829
    851      861     2830
    851      951     2831
    852      853     2832
    852      862     2833
    852      952     2834
    853      854     2835
    853      863     2836
    853      953     2837
    854      855     2838
    854      864     2839
    854      954     2840
    855      856     2841
    855      865     2842
    855      955     2843
    856      857     2844
    856      866     2845
    856      956     2846
    857      858     2847
    857      867     2848
    857      957     2849
    858      859     2850
    858      868     2851
    858      958     2852
    859      869     2854
    859      959     2855
    860      861     2856
    860      870     2858
    860      960     2859
    861      862     2860
    861      871     2861
    861      961     2862
    862      863     2863
    862      872     2864
    862      962     2865
    863      864     2866
    863      873     2867
    863      963     2868
    864      865     2869
    864      874     2870
    864      964     2871
    865      866     2872
    865      875     2873
    865      965     2874
    866      867     2875
    866      876     2876
    866      966     2877
    867      868     2878
    867      877     2879
    867      967     2880
    868      869     2881
    868      878     2882
    868      968     2883
    869      879     2885
    869      969     2886
    870      871     2887
    870      880     2889
    870      970     2890
    871      872     2891
    871      881     2892
    871      971     2893
    872      873     2894
    872      882     2895
    872      972     2896
    873      874     2897
    873      883     2898
    873      973     2899
    874      875     2900
    874      884     2901
    874      974     2902
    875      876     2903
    875      885     2904
    875      975     2905
    876      877     2906
    876      886     2907
    876      976     2908
    877      878     2909
    877      887     2910
    877      977     2911
    878      879     2912
    878      888     2913
    878      978     2914
    879      889     2916
    879      979     2917
    880      881     2918
    880      890     2920
    880      980     2921
    881      882     2922
    881      891     2923
    881      981     2924
    882      883     2925
    882      892     2926
    882      982     2927
    883      884     2928
    883      893     2929
    883      983     2930
    884      885     2931
    884      894     2932
    884      984     2933
    885      886     2934
    885      895     2935
    885      985     2936
    886      887     2937
    886      896     2938
    886      986     2939
    887      888     2940
    887      897     2941
    887      987     2942
    888      889     2943
    888      898     2944
    888      988     2945
    889      899     2947
    889      989     2948
    890      891     2949
    890      990     2952
    891      892     2953
    891      991     2955
    892      893     2956
    892      992     2958
    893      894     2959
    893      993     2961
    894      895     2962
    894      994     2964
    895      896     2965
    895      995     2967
    896      897     2968
    896      996     2970
    897      898     2971
    897      997     2973
    898      899     2974
    898      998     2976
    899      999     2979
    900      901     2980
    900      910     2983
    901      902     2985
    901      911     2987
    902      903     2989
    902      912     2991
    903      904     2993
    903      913     2995
    904      905     2997
    904      914     2999
    905      906     3001
    905      915     3003
    906      907     3005
    906      916     3007
    907      908     3009
    907      917     3011
    908      909     3013
    908      918     3015
    909      919     3019
    910      911     3021
    910      920     3023
    911      912     3025
    911      921     3026
    912      913     3028
    912      922     3029
    913      914     3031
    913      923     3032
    914      915     3034
    914      924     3035
    915      916     3037
    915      925     3038
    916      917     3040
    916      926     3041
    917      918     3043
    917      927     3044
    918      919     3046
    918      928     3047
    919      929     3050
    920      921     3052
    920      930     3054
    921      922     3056
    921      931     3057
    922      923     3059
    922      932     3060
    923      924     3062
    923      933     3063
    924      925     3065
    924      934     3066
    925      926     3068
    925      935     3069
    926      927     3071
    926      936     3072
    927      928     3074
    927      937     3075
    928      929     3077
    928      938     3078
    929      939     3081
    930      931     3083
    930      940     3085
    931      932     3087
    931      941     3088
    932      933     3090
    932      942     3091
    933      934     3093
    933      943     3094
    934      935     3096
    934      944     3097
    935      936     3099
    935      945     3100
    936      937     3102
    936      946     3103
    937      938     3105
    937      947     3106
    938      939     3108
    938      948     3109
    939      949     3112
    940      941     3114
    940      950     3116
    941      942     3118
    941      951     3119
    942      943     3121
    942      952     3122
    943      944     3124
    943      953     3125
    944      945     3127
    944      954     3128
    945      946     3130
    945      955     3131
    946      947     3133
    946      956     3134
    947      948     3136
    947      957     3137
    948      949     3139
    948      958     3140
    949      959     3143
    950      951     3145
    950      960     3147
    951      952     3149
    951      961     3150
    952      953     3152
    952      962     3153
    953      954     3155
    953      963     3156
    954      955     3158
    954      964     3159
    955      956     3161
    955      965     3162
    956      957     3164
    956      966     3165
    957      958     3167
    957      967     3168
    958      959     3170
    958      968     3171
    959      969     3174
    960      961     3176
    960      970     3178
    961      962     3180
    961      971     3181
    962      963     3183
    962      972     3184
    963      964     3186
    963      973     3187
    964      965     3189
    964      974     3190
    965      966     3192
    965      975     3193
    966      967     3195
    966      976     3196
    967      968     3198
    967      977     3199
    968      969     3201
    968      978     3202
    969      979     3205
    970      971     3207
    970      980     3209
    971      972     3211
    971      981     3212
    972      973     3214
    972      982     3215
    973      974     3217
    973      983     3218
    974      975     3220
    974      984     3221
    975      976     3223
    975      985     3224
    976      977     3226
    976      986     3227
    977      978     3229
    977      987     3230
    978      979     3232
    978      988     3233
    979      989     3236
    980      981     3238
    980      990     3240
    981      982     3242
    981      991     3243
    982      983     3245
    982      992     3246
    983      984     3248
    983      993     3249
    984      985     3251
    984      994     3252
    985      986     3254
    985      995     3255
    986      987     3257
    986      996     3258
    987      988     3260
    987      997     3261
    988      989     3263
    988      998     3264
    989      999     3267
    990      991     3269
    991      992     3273
    992      993     3276
    993      994     3279
    994      995     3282
    995      996     3285
    996      997     3288
    997      998     3291
    998      999     3294
